energy,cross_section
1e-05,37.6482167
1.103037e-05,35.8515437
1.216691e-05,34.1410853
1.342055e-05,32.5127281
1.480336e-05,30.9625562
1.632865e-05,29.4868416
1.801111e-05,28.0820357
1.986691e-05,26.7447598
2.191394e-05,25.4717981
2.417189e-05,24.2600893
2.666248e-05,23.1067191
2.940971e-05,22.0089138
3.243999e-05,20.9640333
3.578251e-05,19.9695644
3.946943e-05,19.0231153
4.353624e-05,18.1224097
4.802208e-05,17.2652811
5.297013e-05,16.4496678
5.842801e-05,15.6736077
6.444825e-05,14.935234
7.108881e-05,14.2327702
7.841358e-05,13.564526
8.649308e-05,12.9288934
9.540506e-05,12.3243426
0.0001052353,11.7494182
0.0001160784,11.2027361
0.0001280388,10.6829796
0.0001412315,10.1888966
0.0001557836,9.71929627
0.0001718351,9.27304635
0.0001895404,8.84907024
0.0002105454,8.41825808
0.0002338655,8.01086086
0.0002597825,7.62533076
0.0002885564,7.26098637
0.0003205341,6.9164464
0.000356037,6.59109331
0.0003954927,6.28369387
0.0004392983,5.99368874
0.0004879809,5.7199764
0.0005420307,5.46204987
0.0006020979,5.21892456
0.0006687878,4.99013998
0.0007429019,4.77481491
0.0008251877,4.57252936
0.0009166337,4.38249301
0.0010181626,4.20432017
0.0011389155,4.02659261
0.0012739895,3.8610217
0.0014250832,3.70700978
0.0015940964,3.56398475
0.0017831543,3.43139733
0.0020087052,3.30134209
0.0022626737,3.18191122
0.0025488787,3.07241085
0.0028913976,2.96672775
0.0032799442,2.87091305
0.0037467657,2.77977332
0.0042802391,2.69811159
0.0049239198,2.62162939
0.0057040768,2.55086975
0.0066544567,2.48618699
0.0078179461,2.42778295
0.0093139879,2.3737068
0.0112534145,2.32475216
0.0137878297,2.28141012
0.0172522055,2.24271226
0.0222004573,2.20836795
0.0252418805,2.19393893
0.0253,2.19369698
0.0344330107,2.16582668
0.0495640347,2.14226
0.077060635,2.12312431
0.1359051297,2.10818604
0.2999225629,2.09747632
1.135055527,2.09087715
92.36034539,2.08157477
776.7804692,2.07325678
1000.0,2.07222321
3679.92849,2.0791121
9266.540091,2.11285928
22687.60463,2.21814579
97211.30731,2.86117232
128707.1631,3.11670495
157701.4342,3.33387059
185114.7794,3.51752067
205683.0883,3.63900343
224677.601,3.73585458
243385.968,3.81439374
263668.132,3.87814231
283950.296,3.91988528
304232.46,3.94095215
320000.0,3.9458876
347229.0195,3.92902727
370229.5589,3.89795879
408504.7288,3.82831106
466489.772,3.69536424
507054.1,3.58125005
649029.248,3.11292133
709875.74,2.93165503
770722.232,2.76940391
790713.8,2.722082806278496
800000.0,2.7001123044499704
822732.353,2.6463251642017767
868072.5481,2.548221600585805
919135.6391,2.4479590215025553
970198.7301,2.3575883524193064
1000000.0,2.3106610499999998
1000005.0,2.3107966875269996
1093848.514,2.1793189365809758
1100000.0,2.169981674512766
1200000.0,2.018391871134231
1267635.25,1.9159613533645
1300000.0,1.8699370210862047
1350000.0,1.79904066
1400000.0,1.7460723299117398
1409875.745,1.73567881341
1500000.0,1.65596164
1550000.0,1.62286553
1600000.0,1.63481078
1650000.0,1.6609015633333333
1660000.0,1.66623972
1680000.0,1.6816729799999999
1700000.0,1.701960045
1720000.0,1.72324711
1740000.0,1.7397720300000001
1750000.0,1.744842335
1760000.0,1.75105264
1780000.005,1.7511055310699999
1800000.0,1.7372384399999998
1820000.0,1.71866322
1850000.0,1.6804499748487838
1900000.0,1.6215612329300901
1915000.0,1.605367610354482
1915446.0,1.6048585037765672
1930000.005,1.5882451821202717
1940000.0,1.5781750300000001
1960000.0,1.56100827
1980000.0,1.5456055100000001
2000000.0,1.5319543999999998
2040000.0,1.5084121864
2050000.0,1.5038029313333332
2100000.0,1.4846075275
2120000.0,1.4811147393
2150000.0,1.4814104665534802
2170000.005,1.4822327256613648
2180000.0,1.4837599458
2200000.0,1.492024035
2220000.0,1.5011872654
2240000.0,1.5170637858
2300000.0,1.579009107
2350000.0,1.6264181213333333
2360000.0,1.6360451873863764
2371316.0,1.6452358744152
2400000.0,1.669038785
2460000.0,1.7192995046
2480000.0,1.7428363538
2560000.0,1.8677434106
2600000.0,1.9396464956666666
2620000.0,1.9757862890000002
2640000.0,2.001087669
2700000.0,2.034256379
2750000.0,2.0488454709056683
2770000.005,2.0547794675514344
2780000.0,2.0592445766000003
2800000.0,2.0496220775570597
2800000.005,2.0496220751812677
2820000.0,2.0273069651333335
2850000.0,1.9796250503333332
2950000.0,1.8472279423793103
3000000.0,1.7813795210689656
3140000.0,1.5993316689000001
3200000.0,1.5304518360000001
3250000.0,1.4720708100000002
3300000.0,1.421396224
3350000.0,1.4075484665
3400000.0,1.415026569
3421875.013,1.4013863409754967
3454140.505,1.3643446145290679
3458281.0,1.3607452804616
3500000.0,1.304462499
3550000.0,1.259138299
3600000.0,1.218275539
3650000.0,1.1834259274999999
3700000.0,1.1581598160000002
3750000.0,1.1431291795
3800000.0,1.1407215030000002
3852158.29,1.1689443682430354
3900000.0,1.2057238126372596
3948451.0,1.2430846545387406
3949225.505,1.2437151533491195
4000000.0,1.283186305
4050000.0,1.331644174
4100000.0,1.366687033
4200000.0,1.4203030179999998
4300000.0,1.4437187605000001
4350000.005,1.4368532073010316
4400000.0,1.4099882430000001
4600000.0,1.3212984209999998
4650000.0,1.29446612175
4750000.0,1.23094147125
4800000.0,1.2072016859999999
4850000.0,1.18880683425
5000000.0,1.1469805482
5100000.0,1.118844304
5200000.0,1.095631922
5254914.0,1.08576782
5300000.0,1.0810845086711744
5400000.0,1.076390626
5500000.0,1.083381388017423
5538797.555,1.0867725833729673
5600000.0,1.0932578605258418
5625092.0,1.097546946
5684092.0,1.1057806444570633
5700000.0,1.1080271215473507
5701813.0,1.1086207954048872
5800000.0,1.121548547
5900000.0,1.138857615
6000000.0,1.155435362
6200000.0,1.1945740969999998
6400000.0,1.212585045
6500000.0,1.197368347
6515808.0,1.1984514250864
6600000.0,1.208753458
6631935.0,1.2076695872674998
6700000.0,1.2299436149999998
6744431.0,1.242669588
6800000.0,1.2484985589876063
6900000.0,1.251028635718493
6948673.295,1.2463874354018154
7000000.0,1.240662381
7100000.0,1.2410438828736163
7155000.0,1.2411643508041053
7200000.0,1.2426687007472328
7351494.935,1.245224149690759
7400000.0,1.245097119643154
7600000.0,1.2385777200952666
7705000.0,1.2334388537326255
7800000.0,1.228556052547379
7815957.354,1.2277409419252268
8000000.0,1.2170935984164934
8157138.215,1.2120677111603773
8200000.0,1.2101854076236516
8256000.0,1.2084613522363403
8300000.0,1.2072195967177386
8400000.0,1.2046649138118257
8600000.0,1.1997801959999999
8800000.0,1.1968613459708737
8806000.0,1.196765583
8900000.0,1.196239729
9000000.0,1.1972317605
9100000.0,1.196422534
9200000.0,1.199018978
9300000.0,1.199685111
9356000.0,1.2009540002533334
9400000.0,1.2018627006666667
9500000.0,1.2036160123333335
9600000.0,1.205398514
9800000.0,1.2101020493333334
9900000.0,1.2137637001028039
9907000.0,1.213852835307149
10000000.0,1.216117599959269
10039671.18,1.217452234442566
10100000.0,1.2194809171490026
10181312.87,1.222466406238771
10324952.87,1.2277403019335709
10400000.0,1.2304957379996369
10457000.0,1.2328696022940935
10470619.37,1.2334210452713479
10500000.0,1.2346106552816882
10600000.0,1.238438305
10749546.92,1.2427723449526704
10901203.68,1.2471675302585625
11000000.0,1.2500307600791267
11007000.0,1.2502157404127308
11055000.04,1.2508593022412104
11100000.0,1.2514626404928184
11200000.0,1.252519963
11358011.84,1.2549246411135584
11500000.0,1.2570854660309152
11518252.94,1.25717556867196
11558000.0,1.257371773293468
11600000.0,1.2576039071712395
11680754.76,1.2580856771828075
11700000.0,1.2582004913336498
11800000.0,1.259930376
11966476.76,1.2619439971081077
12000000.0,1.262349478
12100000.0,1.2630745339598342
12108000.0,1.263108707956621
12169298.4,1.2633545658200958
12200000.0,1.2634777050000001
12300000.0,1.2638014876517043
12372120.04,1.264083548876953
