energy,cross_section
300000.0,3.41515277
320000.0,3.4892236
340000.0,3.64272992
360000.0,3.96522897
380000.0,4.70500939
390000.0,5.4379628
395000.0,5.97633316
400000.0,6.68574542
405000.0,7.6257584
410000.0,8.86667347
415000.0,10.4667227
420000.0,12.4043768
425000.0,14.4456349
430000.0,16.0351417
434000.0,16.5208141
435125.0013,16.4838812
440000.0,15.6390115
445000.0,13.914301
450000.0,11.9799918
455000.0,10.2379144
460000.0,8.81657564
465000.0,7.70370039
470000.0,6.84289375
475000.0,6.17558539
480000.0,5.65388708
500000.0,4.4178161
520000.0,3.83130189
540000.0,3.50360499
560000.0,3.29688284
580000.0,3.15413089
600000.0,3.04860241
624373.5425,2.95198879
644514.6245,2.88779925
669311.412,2.82384662
700000.0,2.76055737
730047.1724,2.71603179
760000.0,2.6859689
780000.0,2.67746172
800000.0,2.68074245
820000.0,2.70034999
835000.0005,2.73116801
845000.0005,2.76111902
850000.0,2.77838986
860000.0,2.82437672
870000.0,2.88506504
880000.0,2.9648048
890000.0,3.06952741
900000.0,3.20737574
910000.0,3.38954913
920000.0,3.6313408
930000.0,3.95309387
940000.0,4.38017167
950000.0,4.93935514
960000.0,5.64602228
980000.0,7.3088741
990000.0,7.93372658
1000000.0,8.12579077
1010000.005,7.83375141
1020000.0,7.2143506
1030000.0,6.48393405
1040000.0,5.78978728
1050000.0,5.19329476
1060000.0,4.70378274
1070000.0,4.30911008
1080000.0,3.99180662
1090000.0,3.73549966
1100000.0,3.52673346
1110000.0,3.35503798
1120000.0,3.21244903
1130000.0,3.09297452
1140000.0,2.99211969
1150000.0,2.90654092
1160000.0,2.83377883
1170000.0,2.77209019
1180000.0,2.72034395
1190000.0,2.67798821
1200000.0,2.64508938
1210000.0,2.62248828
1220000.0,2.61211648
1230000.005,2.61762412
1240000.0,2.64560846
1250000.0,2.70804539
1255000.0,2.75858791
1260000.0,2.82757293
1265000.0,2.9212696
1270000.0,3.04864787
1275000.0,3.22250085
1280000.0,3.46082168
1285000.0,3.78776405
1290000.0,4.23175169
1295000.0,4.81398573
1305000.0,6.2123701
1307000.0,6.43811386
1309000.0,6.6057213
1311000.0,6.70060394
1313000.0,6.71468074
1315000.005,6.64839363
1317000.0,6.51039501
1319000.0,6.31526618
1321000.0,6.08022265
1327500.005,5.23675085
1330000.0,4.91808223
1335000.0,4.37849923
1340000.0,3.95091559
1345000.0,3.61937964
1350000.0,3.36260977
1360000.0,3.00260122
1370000.0,2.76982963
1380000.0,2.61023471
1390000.0,2.49481234
1400000.0,2.40742353
1410000.0,2.33864331
1420000.0,2.28270859
1430000.0,2.23594815
1440000.0,2.19594005
1460000.0,2.13003213
1480000.0,2.07672428
1510000.0,2.01131547
1550000.0,1.94069068
1590000.0,1.88389317
1613000.005,1.863792
1616000.0,1.86285279
1625000.008,1.87045853
1628000.0,1.87787283
1632000.0,1.89851855
1634000.0,1.91639015
1636000.0,1.94322843
1638000.0,1.98496511
1640000.0,2.05314925
1641000.0,2.10418499
1642000.0,2.17371229
1643000.0,2.27101264
1644000.0,2.41212595
1644750.008,2.56917758
1645000.0,2.62584649
1645750.008,2.87559167
1646000.0,2.96450313
1646375.008,3.14478651
1646500.0,3.21061245
1646875.008,3.44943989
1647000.0,3.53643647
1647312.511,3.80035854
1647500.0,3.97093984
1647750.005,4.25242193
1647937.509,4.47292958
1648062.509,4.64194634
1648437.509,5.22137347
1648562.509,5.44136162
1648875.008,6.05574806
1649000.0,6.31095699
1649500.0,7.43293823
1649937.509,8.32514435
1650000.0,8.42909172
1650125.008,8.5749803
1650437.509,8.85013347
1650500.0,8.8722476
1650593.764,8.84456564
1650937.513,8.58279674
1651031.264,8.46465726
1651187.514,8.17708158
1651500.0,7.55463961
1652000.0,6.4336381
1652375.008,5.6719819
1652500.0,5.43226981
1652687.511,5.12253658
1652937.509,4.72895784
1653062.509,4.55501389
1653375.008,4.17834336
1653500.0,4.03714273
1653687.511,3.86080137
1653937.509,3.63968665
1654062.509,3.54690297
1654937.509,3.02950491
1655062.509,2.97064283
1655750.008,2.72740116
1656000.0,2.64339059
1656750.008,2.47355286
1657000.0,2.42034229
1658000.0,2.27215469
1659000.0,2.16911371
1660000.0,2.09467937
1661000.0,2.03915831
1662000.0,1.9966029
1663000.0,1.96321447
1664000.0,1.93653535
1666000.0,1.8967349
1668000.0,1.86867848
1671000.0,1.83948042
1675000.0,1.81381304
1681000.0,1.78935067
1686000.0,1.77788014
1687000.005,1.77925187
1687906.265,1.79076759
1688000.0,1.79881377
1688093.764,1.81820569
1688812.513,2.01917417
1688890.641,2.04511996
1688937.509,2.07086946
1688968.76,2.09938812
1688992.197,2.13073209
1689010.005,2.16233501
1689030.005,2.20801772
1689050.005,2.267072
1689065.008,2.32208112
1689080.0,2.38802069
1689095.008,2.46688971
1689110.005,2.5606739
1689125.008,2.67172635
1689140.0,2.80219816
1689155.008,2.95435773
1689170.005,3.12943378
1689185.008,3.32807379
1689200.0,3.54909676
1689220.0,3.87368602
1689265.008,4.6508094
1689280.0,4.88799298
1689295.008,5.09411912
1689305.008,5.2080576
1689315.008,5.29951834
1689325.008,5.36586289
1689335.008,5.40512432
1689345.009,5.41611451
1689355.011,5.39848072
1689365.011,5.35275838
1689375.009,5.28032784
1689385.008,5.18328733
1689400.0,4.99786892
1689415.008,4.77450638
1689430.005,4.52611411
1689470.005,3.83248491
1689485.008,3.58884874
1689500.0,3.36485261
1689515.008,3.16357791
1689530.005,2.98681075
1689545.008,2.83421466
1689560.0,2.70464154
1689575.008,2.59586219
1689590.005,2.50564796
1689606.26,2.42577209
1689625.009,2.35268995
1689643.766,2.29565632
1689662.516,2.25072521
1689687.515,2.20393168
1689725.014,2.15025176
1689800.005,2.06425955
1689900.008,1.95916153
1689950.009,1.9134542
1690000.0,1.87869129
1690046.89,1.85843232
1690093.765,1.84807224
1690250.009,1.83791988
1692000.0,1.76589947
1696000.0,1.75267283
1746294.32,1.67327174
1774000.0,1.63139576
1796000.0,1.58845187
1813000.005,1.55134649
1814000.0,1.55034209
1816000.005,1.55093153
1818000.0,1.5564646
1820000.0,1.571395
1822000.0,1.60471501
1823000.0,1.63379684
1824000.0,1.67672332
1825000.0,1.74036069
1826000.0,1.83576664
1826750.008,1.94225497
1827000.0,1.98057761
1827750.008,2.14366377
1828000.0,2.20233826
1828500.005,2.36719803
1829000.0,2.54044881
1829500.005,2.78370446
1830000.0,3.03666628
1830375.011,3.27767624
1831500.005,4.02233652
1831875.009,4.27304361
1832000.0,4.34843236
1832500.005,4.54776442
1833000.0,4.72903966
1833225.008,4.75429258
1833300.0,4.75488289
1833831.264,4.68621303
1833990.642,4.65760454
1834150.005,4.60576194
1835000.0,4.28395079
1836000.0,3.84414127
1837000.0,3.45388323
1838000.0,3.1419511
1839000.0,2.90078484
1840000.0,2.71499976
1841000.0,2.57064331
1842000.0,2.4570038
1843000.0,2.36627612
1844000.0,2.29284912
1845000.0,2.23267956
1846000.0,2.18282462
1847500.005,2.12334918
1849000.0,2.07612819
1851000.0,2.02881105
1853000.0,1.99388337
1856000.0,1.95798708
1859000.0,1.93646406
1862000.0,1.9259925
1864000.0,1.92431763
1867000.008,1.92979204
1870000.0,1.94358114
1873000.005,1.96853309
1876000.0,2.00421507
1878000.0,2.03623969
1880000.0,2.0756954
1882000.0,2.12378868
1884000.0,2.18189053
1886000.0,2.2514702
1888000.0,2.33391668
1890000.0,2.43021323
1892000.0,2.54037266
1894000.0,2.66258124
1898000.0,2.92064447
1900000.0,3.03564519
1902000.0,3.12263278
1904000.0,3.1686693
1906000.005,3.16684036
1908000.0,3.11884261
1910000.0,3.03398167
1912000.0,2.92538908
1917000.005,2.62845499
1919000.005,2.51871303
1920000.0,2.46635764
1922000.0,2.3720692
1924000.0,2.28855655
1926000.0,2.21513686
1928000.0,2.15080275
1930000.0,2.09445622
1933000.005,2.0232193
1936000.0,1.96325373
1940000.0,1.89906236
1945000.005,1.8367674
1950000.0,1.78807842
1955000.0,1.74946366
1960000.0,1.7179439
1965000.0,1.69165815
1975000.0,1.64990295
1985000.0,1.61761408
2000000.0,1.57963117
2020000.0,1.53977614
2054390.369,1.48471543
2120000.0,1.38649168
2150000.005,1.33468398
2160000.0,1.31604472
2180000.0,1.2725715
2200000.0,1.21978371
2210000.0,1.18851876
2220000.0,1.15299847
2230000.0,1.11225644
2240000.0,1.06510661
2250000.0,1.010131
2260000.0,0.945689163
2270000.0,0.870020158
2280000.0,0.781500004
2290000.0,0.679205109
2300000.0,0.563937388
2320000.0,0.315849074
2330000.0,0.206898082
2335000.0,0.163709284
2340000.0,0.131016413
2345000.0,0.11050176
2350000.0,0.103171564
2355000.005,0.109184487
2360000.0,0.127832691
2365000.0,0.157660023
2370000.0,0.196698132
2380000.0,0.293321584
2392500.008,0.427000296
2400000.0,0.506002535
2410000.0,0.60211134
2420000.0,0.685987627
2430000.0,0.757278553
2440000.0,0.816956284
2450000.0,0.8665028
2460000.0,0.907475908
2470000.0,0.941311552
2480000.0,0.969252199
2490000.0,0.992338906
2500000.0,1.01142826
2515000.005,1.03375951
2520000.0,1.04027853
2540000.0,1.05997957
2560000.0,1.07330938
2590000.0,1.08529056
2620000.0,1.09111004
2660000.0,1.093425
2760000.0,1.09103303
2820000.0,1.09445522
2850000.005,1.1018645
2860000.0,1.10540666
2880000.0,1.12704944
2883000.0,1.13950089
2884500.005,1.1519746
2885000.0,1.15760057
2886000.0,1.17571396
2886875.009,1.20615823
2887000.0,1.21287147
2887250.008,1.2361093
2887812.513,1.29474878
2887906.264,1.30865619
2887968.76,1.32438419
2888025.01,1.3457689
2888100.009,1.38494291
2888200.008,1.4482751
2888600.008,1.71763347
2888675.016,1.77476763
2888725.014,1.82297892
2888762.515,1.86959376
2888800.0,1.92904217
2888837.508,2.00419606
2888875.005,2.0961973
2888900.0,2.16641742
2888950.0,2.32288609
2889012.508,2.52291986
2889037.508,2.59230252
2889062.508,2.64852316
2889087.508,2.68663918
2889106.259,2.70062991
2889112.508,2.70219387
2889131.261,2.69695398
2889150.0,2.67623198
2889168.763,2.63970677
2889187.511,2.58782901
2889206.263,2.52159875
2889225.008,2.44269621
2889250.0,2.32148371
2889287.508,2.11761659
2889337.508,1.83774919
2889362.508,1.70648881
2889387.508,1.58609188
2889406.259,1.50425562
2889425.005,1.4302259
2889443.759,1.36406732
2889462.508,1.30567104
2889481.261,1.2546518
2889500.0,1.21056787
2889518.761,1.17276085
2889537.508,1.14069536
2889562.508,1.10573779
2889587.508,1.07838061
2889612.51,1.05726438
2889637.514,1.04114687
2889675.013,1.02395703
2889725.014,1.00940881
2889800.005,0.995889757
2889900.008,0.982855143
2890000.0,0.974584895
2890062.51,0.972920643
2890187.515,0.975398545
2892000.005,1.04587212
2894000.0,1.07143125
2896000.0,1.08319977
2900000.0,1.09510614
2905000.0,1.10317988
2955000.0,1.15050034
2975000.0,1.17560901
2990000.0,1.20100919
2995000.0,1.21259814
3000000.0,1.22988576
3002500.005,1.24651758
3003500.005,1.25847963
3004000.0,1.26628454
3004750.008,1.28665088
3005000.0,1.29568203
3005625.011,1.34432843
3005906.264,1.36909884
3006000.0,1.3833559
3006093.763,1.40495097
3006312.511,1.46930076
3006406.263,1.50065929
3006468.759,1.52666736
3006525.008,1.55688145
3006575.008,1.59134588
3006625.008,1.63482836
3006675.008,1.68945069
3006712.509,1.73944333
3006750.005,1.7988923
3006787.509,1.86961653
3006825.008,1.95333902
3006862.511,2.05124758
3006900.0,2.16301828
3006950.005,2.32833616
3007000.0,2.49565244
3007025.008,2.57109584
3007050.005,2.63493089
3007075.008,2.68241957
3007093.759,2.70464154
3007112.509,2.71366919
3007131.266,2.70840656
3007150.008,2.68829198
3007168.768,2.65328731
3007187.513,2.60405687
3007200.005,2.56390219
3007225.011,2.46808482
3007250.008,2.35590085
3007287.509,2.16943008
3007337.511,1.91726278
3007362.511,1.80060802
3007387.509,1.69472291
3007412.509,1.6014201
3007431.264,1.54016497
3007450.005,1.4864289
3007468.764,1.43984529
3007487.509,1.40004826
3007507.822,1.36386038
3007531.259,1.32999266
3007554.704,1.30323827
3007578.141,1.28223551
3007609.39,1.26095916
3007656.264,1.238363
3007750.005,1.20716106
3007906.263,1.16471354
3008000.0,1.1472393
3008070.327,1.14103684
3008140.64,1.13958788
3010062.52,1.18473998
3020000.0,1.23791671
3045000.005,1.30972553
3060000.0,1.35903122
3070000.0,1.39684531
3080000.0,1.43904135
3090000.0,1.48612838
3100000.0,1.53861239
3110000.0,1.59698929
3120000.0,1.66172695
3130000.0,1.73323325
3140000.0,1.81182298
3150000.0,1.89766696
3160000.0,1.99074812
3170000.0,2.09084381
3180000.0,2.1976188
3190000.0,2.31134237
3201000.0,2.45413037
3204500.005,2.52014272
3206000.0,2.56325783
3207000.0,2.60650337
3208000.0,2.6758281
3208750.008,2.77022601
3209000.0,2.80682768
3209375.008,2.89213875
3209500.0,2.92734213
3209750.005,3.02013701
3209937.509,3.09971505
3210062.509,3.16941438
3210312.511,3.34453105
