energy,cross_section
1e-05,35.1459183
1.110823e-05,33.4556001
1.233856e-05,31.8583102
1.370594e-05,30.3478422
1.5224e-05,28.921616
1.691114e-05,27.5741163
1.878422e-05,26.3029829
2.08659e-05,25.1033081
2.317702e-05,23.9729356
2.57455e-05,22.9074924
2.859711e-05,21.9050071
3.176623e-05,20.9615761
3.528471e-05,20.0753915
3.919493e-05,19.2429594
4.38434e-05,18.4121715
4.904317e-05,17.6373196
5.485962e-05,16.9156653
6.13659e-05,16.2445938
6.864382e-05,15.6216012
7.678489e-05,15.0442821
8.649308e-05,14.478447
9.743359e-05,13.958638
0.0001097525,13.4826857
0.000124501,13.0233782
0.0001412315,12.6072131
0.0001613409,12.2114693
0.0001856039,11.8397949
0.0002135158,11.5103396
0.0002473452,11.2058398
0.0002885564,10.9277646
0.0003413832,10.6669049
0.0004067308,10.4363633
0.0004913985,10.2279545
0.0006063149,10.0377642
0.0007640118,9.86973363
0.0009900305,9.72219506
0.0013286749,9.59505838
0.0018728144,9.48703067
0.0028312006,9.39766757
0.0047878704,9.32613619
0.0097137864,9.27316307
0.0252418805,9.23973239
0.0253,9.23967935
0.2625413332,9.18843678
1.802182725,8.93309209
2.801840703,8.70943588
3.530571029,8.48775379
4.061513462,8.26975258
4.468226155,8.04764794
4.766152253,7.83608506
5.005555566,7.62024027
5.220416697,7.37495292
5.368757141,7.16493954
5.482906697,6.97238399
5.599208529,6.73953841
5.678203282,6.55441955
5.75831251,6.33839899
5.839551935,6.08285392
5.901341117,5.8577323
5.963711445,5.59692795
6.026667035,5.2914741
6.069030329,5.0565721
6.111692458,4.79105919
6.143913185,4.56808931
6.176133897,4.32279033
6.208809208,4.04791988
6.241484504,3.74291051
6.263268029,3.52070878
6.285358896,3.27835299
6.307449753,3.01748294
6.329540615,2.73687904
6.351631467,2.43575435
6.372786027,2.12832248
6.393940571,1.80417263
6.433003274,1.1846806
6.444348561,1.0113849
6.450399396,0.923496532
6.456450221,0.840405018
6.460988351,0.782236516
6.465526466,0.728594819
6.468551871,0.695869626
6.472333648,0.659031738
6.47516998,0.63484499
6.478006305,0.614069294
6.480842633,0.597184582
6.483678947,0.584742306
6.485948013,0.578410768
6.488217069,0.575697538
6.49048613,0.577019495
6.492187926,0.580939742
6.493700633,0.586728806
6.495591522,0.597283378
6.497482408,0.611865319
6.499373292,0.630877884
6.50103727,0.651629003
6.502474343,0.672849358
6.503911414,0.697376781
6.505348482,0.725469589
6.506747736,0.756516283
6.508109175,0.79049113
6.509470611,0.828464668
6.510832045,0.870740777
6.512136755,0.915597134
6.513384741,0.962771919
6.514632724,1.0144197
6.515880705,1.07085785
6.51733668,1.14321364
6.518925023,1.23080577
6.520437731,1.32336669
6.521950437,1.42564254
6.52346314,1.53849066
6.524824576,1.64986454
6.526034744,1.75728424
6.527244909,1.87320912
6.528455072,1.99823653
6.529589603,2.12428491
6.531177945,2.31621234
6.532766294,2.52768931
6.534354636,2.76052379
6.535942982,3.01668737
6.537531312,3.29831839
6.538741485,3.53142274
6.539951648,3.78176045
6.541161816,4.05050786
6.542371974,4.33890726
6.543884687,4.72906984
6.545397389,5.15476586
6.546910097,5.61895777
6.548422794,6.12481191
6.54993551,6.67573184
6.551448217,7.27533273
6.552960928,7.92748615
6.554473629,8.63629994
6.555835078,9.32629717
6.557196513,10.0690908
6.558557951,10.8682344
6.559919381,11.7274436
6.561280819,12.6506303
6.562642255,13.641872
6.564003697,14.7054408
6.565365124,15.8457647
6.566726569,17.0674964
6.568088,18.3754047
6.569525071,19.8549789
6.57111341,21.6157472
6.572701756,23.5164211
6.574290095,25.5656822
6.575878438,27.7724863
6.577466765,30.1459605
6.579055122,32.6955056
6.580643464,35.4305238
6.582231809,38.3606091
6.583820147,41.4953463
6.585408493,44.8443582
6.586996834,48.4171394
6.58858518,52.2230899
6.590173512,56.2713248
6.592291302,62.0612458
6.594409082,68.3176489
6.596526881,75.0590645
6.598644669,82.3019305
6.600762463,90.0605029
6.602880246,98.3462008
6.604998042,107.16744
6.607115828,116.528895
6.609233618,126.431424
6.612380049,142.133943
6.615465967,158.655787
6.618551893,176.234725
6.622303409,198.913861
6.626841518,227.999608
6.632892353,268.824192
6.64378384,343.773492
6.648624502,375.468881
6.653465164,404.765154
6.656974646,423.945559
6.660242085,439.897679
6.66350954,453.74986
6.666655968,464.895885
6.669923415,474.014831
6.673892757,481.531488
6.677426435,484.820951
6.679846766,485.202701
6.682932696,483.497365
6.686381665,478.750011
6.690012164,470.656831
6.693642653,459.607567
6.697273157,445.883262
6.700903651,429.813001
6.705744313,405.369899
6.710584975,378.325542
6.717845963,334.916981
6.726922209,279.835096
6.733124311,243.930516
6.737057351,222.502526
6.740990389,202.354992
6.744923425,183.620866
6.748402651,168.290319
6.751428069,155.92653
6.754453484,144.461255
6.757478896,133.880032
6.76050431,124.157664
6.763529725,115.260305
6.766555138,107.147414
6.769580548,99.7735654
6.772605961,93.0901071
6.775631379,87.0466544
6.778656793,81.5923454
6.781682206,76.6768723
6.784707619,72.2513441
6.787733034,68.2689628
6.790758447,64.6855103
6.793783857,61.4596741
6.797111812,58.2787963
6.800742312,55.1952428
6.80437281,52.4627338
6.808003305,50.0337494
6.811633801,47.8667616
6.815264299,45.9257648
6.820710038,43.3713924
6.824340526,41.8692627
6.82978628,39.864861
6.835232023,38.1088104
6.840677772,36.5560236
6.84612351,35.1712882
6.854292137,33.3504964
6.862460748,31.7769336
6.871688261,30.2343945
6.879251799,29.1207481
6.890597098,27.6558076
6.901942402,26.3908676
6.913287698,25.2867357
6.924633001,24.3141397
6.935978302,23.4506674
6.951105373,22.43939
6.966232442,21.5594257
6.981359508,20.7867086
7.004050109,19.7894147
7.026740716,18.9462863
7.049431308,18.2241479
7.074295012,17.5430883
7.099158706,16.9544064
7.136454255,16.207215
7.174100581,15.5810139
7.211922303,15.0509872
