energy,cross_section
1.394897131,6.58354177
1.405234003,6.30043591
1.412125247,6.1307509
1.425907746,5.82926901
1.439690245,5.56955873
1.454923831,5.32161238
1.470300686,5.10526703
1.485821835,4.9152972
1.501488275,4.74763217
1.522671572,4.55291885
1.544153727,4.38669949
1.565938957,4.24458999
1.588031537,4.12349082
1.610435803,4.02147443
1.633156154,3.93733796
1.656197047,3.87063999
1.679563006,3.82180046
1.703258617,3.79223605
1.725566049,3.78452366
1.74991068,3.80225403
1.768426755,3.83786809
1.787116972,3.89808972
1.799635164,3.95532068
1.812329976,4.03047302
1.825024777,4.12671905
1.837898689,4.25118096
1.847554123,4.36661585
1.857300367,4.50700895
1.867092021,4.67796914
1.876883661,4.88662912
1.883503531,5.05417704
1.890123391,5.24779411
1.896743256,5.472702
1.903363111,5.73554059
1.909152393,6.00315001
1.914941664,6.31358627
1.919283628,6.58003129
1.923625578,6.88062878
1.92817431,7.23864287
1.931482502,7.53135087
1.934790692,7.85556065
1.93809888,8.21577932
1.941025356,8.5686602
1.944842495,9.08455759
1.948659641,9.67368431
1.951204403,10.1134998
1.953749167,10.5961025
1.956293929,11.1264485
1.958838688,11.7100103
1.96138345,12.3527813
1.963928214,13.0612567
1.966472975,13.8423874
1.969017734,14.7035029
1.971562496,15.6521877
1.97410726,16.6961035
1.976652022,17.8427554
1.979196781,19.0992017
1.981741543,20.4716956
1.984286307,21.9652601
1.986831069,23.5832124
1.989375828,25.3266544
1.99192059,27.1939396
1.994465354,29.1801375
1.998282492,32.3622224
2.002099636,35.7440032
2.013551062,46.2739732
2.017368209,49.5401862
2.02118534,52.4666028
2.023984583,54.3197794
2.026783815,55.8709861
2.029328582,56.9839354
2.031873339,57.7873912
2.034316318,58.2501646
2.036727485,58.4005897
2.0390623,58.2532596
2.041034481,57.9063239
2.043579248,57.1662903
2.046124004,56.1133725
2.048986872,54.5853079
2.051849725,52.7353612
2.055030679,50.3635352
2.058847818,47.1806709
2.063937336,42.5847799
2.071571628,35.5314174
2.075388772,32.1537759
2.079205911,28.9737923
2.081750675,26.9871607
2.084295429,25.117703
2.086840198,23.370251
2.089384958,21.7465109
2.091929722,20.2455057
2.094474476,18.8641296
2.097019245,17.597598
2.099564004,16.4399449
2.102108768,15.3843784
2.104653522,14.4236559
2.107198291,13.5503398
2.109743051,12.7570553
2.112287815,12.0366305
2.114832569,11.3822424
2.117377338,10.7874801
2.119922098,10.2464157
2.122466862,9.75360452
2.125011616,9.30410152
2.12882877,8.7013932
2.132645908,8.1729847
2.135190662,7.85641328
2.139007812,7.42798154
2.142824953,7.04800315
2.146642098,6.7095414
2.150459233,6.4067992
2.15425163,6.13659093
2.158044018,5.89284386
2.163732606,5.56959357
2.169421187,5.28909248
2.175109772,5.04401681
2.180798342,4.82855305
2.186567194,4.63551224
2.19233603,4.46421096
2.200027815,4.26419171
2.207719597,4.09116659
2.215465641,3.93943346
2.223265945,3.80563964
2.234966395,3.63415663
2.246721873,3.49022746
2.258587395,3.36773753
2.270452924,3.26354186
2.282430049,3.17335628
2.298473951,3.07152846
2.314631028,2.98663828
2.330901281,2.91550348
2.355536202,2.82945326
2.38040229,2.76354832
2.405501151,2.71413447
2.430954127,2.67870543
2.452664269,2.65893249
2.47701581,2.64770846
2.488141524,2.64647822
2.518339913,2.6563709
2.542180731,2.67975006
2.566021565,2.72027948
2.58191545,2.75932357
2.597809334,2.81056427
2.613703219,2.87710731
2.629597103,2.96310233
2.641517518,3.0435394
2.653437927,3.14057673
2.665358344,3.2570364
2.677278756,3.39542461
2.689199173,3.55706037
2.701119575,3.74073537
2.729728572,4.22775701
2.740933763,4.40313621
2.751503194,4.53836417
2.760721649,4.62217452
2.768668591,4.66420875
2.776267864,4.67683346
2.78476115,4.66013551
2.795290847,4.60020678
2.802045746,4.54396579
2.815555542,4.40680681
2.835422909,4.19674552
2.847343311,4.09117472
2.859263736,4.01146231
2.871184145,3.96111953
2.88151517,3.94197686
2.88389925,3.94077669
2.894031611,3.94898085
2.904163957,3.9785077
2.914892329,4.03292739
2.926812738,4.12183277
2.938733155,4.24215575
2.949801768,4.38435561
2.960444486,4.55182462
2.97108719,4.75340776
2.979012285,4.92868206
2.98693737,5.12832042
2.994862459,5.35543707
3.002787539,5.6136887
3.010712634,5.90732331
3.018637719,6.24120359
3.026562808,6.62079533
3.032506626,6.93906952
3.03845044,7.28906412
3.044394261,7.6734504
3.050338068,8.09479477
3.056281892,8.55539412
3.062225702,9.05704059
3.069952662,9.77207513
3.077481498,10.5363159
3.085010331,11.3622148
3.096303569,12.6918339
3.112153743,14.6193143
3.120078836,15.5302879
3.128003918,16.3464287
3.133472236,16.8295813
3.139416051,17.2611983
3.144488107,17.5406845
3.149500726,17.7283749
3.15445391,17.8223791
3.156930494,17.8344506
3.161536959,17.7947844
3.166143409,17.6756524
3.172186288,17.4046535
3.178130106,17.0221208
3.184073921,16.5401697
3.190017734,15.9771158
3.196952185,15.2441134
3.220727447,12.5087756
3.228652534,11.6374973
3.236577624,10.8261432
3.244502711,10.0862754
3.252427796,9.42301247
3.258371612,8.97617239
3.264315426,8.57156588
3.270259247,8.20739263
3.27620306,7.88142991
3.284128145,7.50202472
3.292053232,7.18031556
3.299978322,6.91065726
3.307903409,6.68791129
3.315828494,6.50757591
3.323753581,6.36583356
3.331678671,6.2595499
3.339603758,6.18624862
3.347528843,6.14407799
3.354661413,6.13168924
3.362586508,6.14567171
3.370511593,6.18869749
3.378436682,6.26114486
3.386361762,6.36397516
3.394286857,6.49877483
3.402211942,6.66782003
3.410137031,6.87417339
3.418062111,7.12181411
3.427109975,7.4615688
3.433141877,7.72634616
3.439173776,8.02580319
3.444591369,8.3277817
3.451796291,8.78425014
3.459001221,9.31277904
3.463804505,9.71122243
3.468607792,10.1515759
3.473411076,10.6388814
3.478214358,11.1789274
3.483017642,11.7783491
3.487820928,12.4447301
3.492624212,13.1867026
3.497427494,14.0140343
3.502230778,14.9376871
3.507034065,15.9698232
3.511837349,17.123737
3.515439814,18.077634
3.519042264,19.1142931
3.52264474,20.2400769
3.526247201,21.4612539
3.529849666,22.7838412
3.533452124,24.2133278
3.537054588,25.7543972
3.540657051,27.4105622
3.545460338,29.8009489
3.550263622,32.3982356
3.555066904,35.1933588
3.559870188,38.1673955
3.56707511,42.8942062
3.58004398,51.7025776
3.586768578,56.0444543
3.592532519,59.4105386
3.597335803,61.8480648
